"invoiceno","customerid","country","invoicemonth","totalinvoiceamount","totalitems","distinctproducts","highvaluebasket"
"571726","16191",United Kingdom,2011-10-01 00:00:00.000,927.40,546,27,1
"571728","16123",United Kingdom,2011-10-01 00:00:00.000,307.78,170,16,1
"571729","12500",Germany,2011-10-01 00:00:00.000,617.04,577,5,1
"571730","16851",United Kingdom,2011-10-01 00:00:00.000,111.09,83,7,1
"571732","16298",United Kingdom,2011-10-01 00:00:00.000,239.24,84,13,1
"571733","16187",United Kingdom,2011-10-01 00:00:00.000,312.89,259,14,1
"571734","17148",United Kingdom,2011-10-01 00:00:00.000,124.88,82,9,1
"571735","14229",United Kingdom,2011-10-01 00:00:00.000,785.07,307,14,1
"571736","17549",United Kingdom,2011-10-01 00:00:00.000,28.20,60,2,0
"571737","14367",United Kingdom,2011-10-01 00:00:00.000,764.74,370,35,1
"571738","13089",United Kingdom,2011-10-01 00:00:00.000,311.76,360,2,1
"571739","12500",Germany,2011-10-01 00:00:00.000,3,1,1,0
"571740","17973",United Kingdom,2011-10-01 00:00:00.000,337.04,176,15,1
"571741","15610",United Kingdom,2011-10-01 00:00:00.000,112.46,66,6,1
"571742","12971",United Kingdom,2011-10-01 00:00:00.000,47.62,74,3,0
"571743","15853",United Kingdom,2011-10-01 00:00:00.000,110.80,135,29,1
"571744","14434",United Kingdom,2011-10-01 00:00:00.000,169.20,72,2,1
"571745","14911",EIRE,2011-10-01 00:00:00.000,1588.75,711,58,1
"571746","17043",United Kingdom,2011-10-01 00:00:00.000,768.85,395,44,1
"571747","13849",United Kingdom,2011-10-01 00:00:00.000,944.37,684,63,1
"571748","18077",United Kingdom,2011-10-01 00:00:00.000,212.72,134,18,1
"571749","17934",United Kingdom,2011-10-01 00:00:00.000,65.80,68,2,0
"571751","12744",Singapore,2011-10-01 00:00:00.000,6068.06,2,1,1
"571779","12748",United Kingdom,2011-10-01 00:00:00.000,299.80,259,35,1
"571793","16621",United Kingdom,2011-10-01 00:00:00.000,204.07,115,7,1
"571797","",United Kingdom,2011-10-01 00:00:00.000,3071.57,407,161,1
"571809","15039",United Kingdom,2011-10-01 00:00:00.000,112.05,40,17,1
"571824","12472",Germany,2011-10-01 00:00:00.000,1376.43,923,80,1
"571828","16440",United Kingdom,2011-10-01 00:00:00.000,1103.36,542,75,1
"571829","16131",United Kingdom,2011-10-01 00:00:00.000,1177.64,534,23,1
"571830","16131",United Kingdom,2011-10-01 00:00:00.000,50.4,24,1,0
"571831","16979",United Kingdom,2011-10-01 00:00:00.000,343.94,292,13,1
"571836","18019",United Kingdom,2011-10-01 00:00:00.000,38.45,7,5,0
"571837","16470",United Kingdom,2011-10-01 00:00:00.000,213.64,164,55,1
"571839","14107",United Kingdom,2011-10-01 00:00:00.000,241.29,187,8,1
"571840","13590",United Kingdom,2011-10-01 00:00:00.000,552.40,404,21,1
"571841","17625",United Kingdom,2011-10-01 00:00:00.000,381.92,149,57,1
"571842","16684",United Kingdom,2011-10-01 00:00:00.000,684.20,236,4,1
"571843","16684",United Kingdom,2011-10-01 00:00:00.000,449.28,432,3,1
"571844","17101",United Kingdom,2011-10-01 00:00:00.000,669.15,201,15,1
"571845","16869",United Kingdom,2011-10-01 00:00:00.000,296.42,207,40,1
"571846","17841",United Kingdom,2011-10-01 00:00:00.000,529.48,484,85,1
"571847","15220",United Kingdom,2011-10-01 00:00:00.000,494.91,256,29,1
"571848","13576",United Kingdom,2011-10-01 00:00:00.000,283.89,132,19,1
"571849","12841",United Kingdom,2011-10-01 00:00:00.000,191.12,192,10,1
"571850","14698",United Kingdom,2011-10-01 00:00:00.000,498.04,216,59,1
"571851","12596",Spain,2011-10-01 00:00:00.000,348.32,318,12,1
"571852","14273",United Kingdom,2011-10-01 00:00:00.000,109.92,68,6,1
"571853","14306",United Kingdom,2011-10-01 00:00:00.000,390.38,158,7,1
"571857","15468",United Kingdom,2011-10-01 00:00:00.000,447.61,153,23,1
"571863","15468",United Kingdom,2011-10-01 00:00:00.000,19.90,2,1,0
"571864","12731",France,2011-10-01 00:00:00.000,2503.74,566,16,1
"571883","14704",United Kingdom,2011-10-01 00:00:00.000,601.88,557,129,1
"571890","16826",United Kingdom,2011-10-01 00:00:00.000,341.70,158,22,1
"571891","",United Kingdom,2011-10-01 00:00:00.000,7.85,5,3,0
"571892","13089",United Kingdom,2011-10-01 00:00:00.000,431.20,143,15,1
"571894","",United Kingdom,2011-10-01 00:00:00.000,5.50,2,2,0
"571895","17824",United Kingdom,2011-10-01 00:00:00.000,298.40,408,13,1
"571898","13247",United Kingdom,2011-10-01 00:00:00.000,85.80,78,6,0
"571899","16885",United Kingdom,2011-10-01 00:00:00.000,121.65,42,28,1
"571900","13263",United Kingdom,2011-10-01 00:00:00.000,15,1,1,0
"571901","12757",Portugal,2011-10-01 00:00:00.000,149.75,5,2,1
"571903","15754",United Kingdom,2011-10-01 00:00:00.000,155.15,53,9,1
"571904","12522",Germany,2011-10-01 00:00:00.000,89.40,129,6,0
"571905","12370",Cyprus,2011-10-01 00:00:00.000,739.28,380,28,1
"571906","14297",United Kingdom,2011-10-01 00:00:00.000,14.85,3,1,0
"571908","15803",United Kingdom,2011-10-01 00:00:00.000,415.82,290,8,1
"571909","15006",United Kingdom,2011-10-01 00:00:00.000,480.38,286,121,1
"571910","",United Kingdom,2011-10-01 00:00:00.000,3.75,1,1,0
"571911","17562",United Kingdom,2011-10-01 00:00:00.000,103.80,46,5,1
"571912","17512",United Kingdom,2011-10-01 00:00:00.000,581.41,407,25,1
"571913","18210",United Kingdom,2011-10-01 00:00:00.000,1258.37,623,70,1
"571914","14776",United Kingdom,2011-10-01 00:00:00.000,330.24,440,16,1
"571916","14776",United Kingdom,2011-10-01 00:00:00.000,15.60,24,1,0
"571917","13078",United Kingdom,2011-10-01 00:00:00.000,318.80,269,6,1
"571918","17350",United Kingdom,2011-10-01 00:00:00.000,151.49,215,21,1
"571920","14799",United Kingdom,2011-10-01 00:00:00.000,157.70,146,13,1
"571923","12685",France,2011-10-01 00:00:00.000,289.22,167,19,1
"571926","16722",United Kingdom,2011-10-01 00:00:00.000,450.37,254,17,1
"571929","",United Kingdom,2011-10-01 00:00:00.000,4.53,3,2,0
"571930","",United Kingdom,2011-10-01 00:00:00.000,24.90,2,2,0
"571931","",United Kingdom,2011-10-01 00:00:00.000,2120.09,572,261,1
"571932","",United Kingdom,2011-10-01 00:00:00.000,1.65,1,1,0
"571933","13199",United Kingdom,2011-10-01 00:00:00.000,76.32,72,1,0
"571934","16170",United Kingdom,2011-10-01 00:00:00.000,324.39,287,23,1
"571935","13890",United Kingdom,2011-10-01 00:00:00.000,103.85,31,5,1
"571936","15814",United Kingdom,2011-10-01 00:00:00.000,599.42,554,24,1
"571937","14911",EIRE,2011-10-01 00:00:00.000,2856.14,4462,84,1
"571938","13669",United Kingdom,2011-10-01 00:00:00.000,170.40,224,6,1
"571939","16260",United Kingdom,2011-10-01 00:00:00.000,1035.45,311,18,1
"571940","15301",United Kingdom,2011-10-01 00:00:00.000,603.76,450,38,1
"571941","14261",United Kingdom,2011-10-01 00:00:00.000,219.70,19,7,1
"571942","17434",United Kingdom,2011-10-01 00:00:00.000,327.93,210,21,1
"571943","14638",United Kingdom,2011-10-01 00:00:00.000,443.60,166,16,1
"571944","13755",United Kingdom,2011-10-01 00:00:00.000,297.85,409,21,1
"571945","17354",United Kingdom,2011-10-01 00:00:00.000,1393.06,1006,15,1
"571965","17238",United Kingdom,2011-10-01 00:00:00.000,282.93,164,44,1
"571987","17007",United Kingdom,2011-10-01 00:00:00.000,314.49,251,19,1
"572021","15664",United Kingdom,2011-10-01 00:00:00.000,386.43,157,17,1
"572023","17764",United Kingdom,2011-10-01 00:00:00.000,541.88,238,54,1
"572024","14631",United Kingdom,2011-10-01 00:00:00.000,376.90,270,16,1
"572025","17651",United Kingdom,2011-10-01 00:00:00.000,333.01,243,22,1
"572026","13245",United Kingdom,2011-10-01 00:00:00.000,430.50,125,16,1
"572028","15296",United Kingdom,2011-10-01 00:00:00.000,1073.37,491,52,1
"572030","14923",United Kingdom,2011-10-01 00:00:00.000,749.10,418,44,1
"572031","14866",United Kingdom,2011-10-01 00:00:00.000,294.72,312,3,1
"572032","14214",United Kingdom,2011-10-01 00:00:00.000,55.42,32,4,0
"572033","14447",United Kingdom,2011-10-01 00:00:00.000,247.94,118,15,1
"572034","14447",United Kingdom,2011-10-01 00:00:00.000,23.50,14,2,0
"572035","14646",Netherlands,2011-10-01 00:00:00.000,20277.92,13392,125,1
"572036","18149",United Kingdom,2011-10-01 00:00:00.000,62.40,30,2,0
"572037","17365",United Kingdom,2011-10-01 00:00:00.000,877.71,709,75,1
"572045","14527",United Kingdom,2011-10-01 00:00:00.000,181.95,47,26,1
"572047","16474",United Kingdom,2011-10-01 00:00:00.000,339.10,161,47,1
"572048","14477",United Kingdom,2011-10-01 00:00:00.000,441.20,240,4,1
"572049","17243",United Kingdom,2011-10-01 00:00:00.000,414.21,161,20,1
"572050","17346",United Kingdom,2011-10-01 00:00:00.000,222.72,75,29,1
"572051","14646",Netherlands,2011-10-01 00:00:00.000,4311.48,3020,20,1
"572052","14646",Netherlands,2011-10-01 00:00:00.000,1244.16,1728,1,1
"572053","14495",United Kingdom,2011-10-01 00:00:00.000,83.20,40,4,0
"572054","12642",Germany,2011-10-01 00:00:00.000,291.96,108,11,1
"572055","17346",United Kingdom,2011-10-01 00:00:00.000,250.04,68,39,1
"572056","17402",United Kingdom,2011-10-01 00:00:00.000,35,1,1,0
"572057","16593",United Kingdom,2011-10-01 00:00:00.000,74.53,31,6,0
"572058","18252",United Kingdom,2011-10-01 00:00:00.000,448.37,216,87,1
"572060","12569",Germany,2011-10-01 00:00:00.000,85.68,49,5,0
"572061","12474",Germany,2011-10-01 00:00:00.000,740.41,554,45,1
"572062","16177",United Kingdom,2011-10-01 00:00:00.000,331.95,95,15,1
"572063","14606",United Kingdom,2011-10-01 00:00:00.000,112.24,68,32,1
"572064","15159",United Kingdom,2011-10-01 00:00:00.000,39.90,2,1,0
"572065","12556",Spain,2011-10-01 00:00:00.000,290.81,192,54,1
"572066","15159",United Kingdom,2011-10-01 00:00:00.000,3091.98,1642,100,1
"572067","16099",United Kingdom,2011-10-01 00:00:00.000,139.80,72,7,1
"572068","13159",United Kingdom,2011-10-01 00:00:00.000,303.70,179,21,1
"572069","14911",EIRE,2011-10-01 00:00:00.000,765.21,491,43,1
"572070","15587",United Kingdom,2011-10-01 00:00:00.000,111.96,36,2,1
"572071","13366",United Kingdom,2011-10-01 00:00:00.000,56.16,144,1,0
"572072","",United Kingdom,2011-10-01 00:00:00.000,1.36,1,1,0
"572073","13263",United Kingdom,2011-10-01 00:00:00.000,177.07,168,37,1
"572074","16284",United Kingdom,2011-10-01 00:00:00.000,390.25,241,46,1
"572075","16846",United Kingdom,2011-10-01 00:00:00.000,214.32,135,11,1
"572076","13761",United Kingdom,2011-10-01 00:00:00.000,578.94,418,38,1
"572077","15807",United Kingdom,2011-10-01 00:00:00.000,251.80,48,7,1
"572078","15807",United Kingdom,2011-10-01 00:00:00.000,16.50,2,1,0
"572079","14484",United Kingdom,2011-10-01 00:00:00.000,321.92,210,14,1
"572080","16592",United Kingdom,2011-10-01 00:00:00.000,25.2,12,1,0
"572081","16592",United Kingdom,2011-10-01 00:00:00.000,203.96,164,13,1
"572082","17672",United Kingdom,2011-10-01 00:00:00.000,2000.33,1047,69,1
"572085","14427",United Kingdom,2011-10-01 00:00:00.000,41.60,20,1,0
"572086","13897",United Kingdom,2011-10-01 00:00:00.000,311.16,200,17,1
"572087","12683",France,2011-10-01 00:00:00.000,1056.90,530,39,1
"572088","14585",United Kingdom,2011-10-01 00:00:00.000,157.05,91,29,1
"572089","15565",United Kingdom,2011-10-01 00:00:00.000,84.36,32,4,0
"572090","13573",United Kingdom,2011-10-01 00:00:00.000,258.48,292,22,1
"572091","15129",United Kingdom,2011-10-01 00:00:00.000,650.67,173,10,1
"572092","17125",United Kingdom,2011-10-01 00:00:00.000,230.50,281,34,1
"572093","15121",United Kingdom,2011-10-01 00:00:00.000,162.57,74,10,1
"572094","17420",United Kingdom,2011-10-01 00:00:00.000,207.32,96,9,1
"572095","15511",United Kingdom,2011-10-01 00:00:00.000,110.55,37,22,1
"572096","16813",United Kingdom,2011-10-01 00:00:00.000,244.55,189,49,1
"572097","",United Kingdom,2011-10-01 00:00:00.000,42.28,13,7,0
"572098","15117",United Kingdom,2011-10-01 00:00:00.000,526.30,294,33,1
"572099","",United Kingdom,2011-10-01 00:00:00.000,15.20,8,2,0
"572100","16705",United Kingdom,2011-10-01 00:00:00.000,143.40,12,2,1
"572101","16705",United Kingdom,2011-10-01 00:00:00.000,302.58,102,8,1
"572103","17571",United Kingdom,2011-10-01 00:00:00.000,866.12,391,181,1
"572104","15469",United Kingdom,2011-10-01 00:00:00.000,234.25,25,8,1
"572105","15187",United Kingdom,2011-10-01 00:00:00.000,306.00,24,1,1
"572106","15058",United Kingdom,2011-10-01 00:00:00.000,200.83,137,14,1
"572107","15836",United Kingdom,2011-10-01 00:00:00.000,137.37,26,10,1
"572108","15814",United Kingdom,2011-10-01 00:00:00.000,521.53,253,14,1
"572121","17092",United Kingdom,2011-10-01 00:00:00.000,788.11,524,48,1
"572122","15969",United Kingdom,2011-10-01 00:00:00.000,222.40,48,6,1
"572123","14646",Netherlands,2011-10-01 00:00:00.000,2314.48,1780,16,1
"572124","14156",EIRE,2011-10-01 00:00:00.000,773.94,414,9,1
"572125","16156",United Kingdom,2011-10-01 00:00:00.000,284.98,106,10,1
"572126","16313",United Kingdom,2011-10-01 00:00:00.000,167.62,66,10,1
"572127","14911",EIRE,2011-10-01 00:00:00.000,906.09,487,44,1
"572128","15782",United Kingdom,2011-10-01 00:00:00.000,526.00,76,13,1
"572129","17528",United Kingdom,2011-10-01 00:00:00.000,547.34,178,23,1
"572130","13460",United Kingdom,2011-10-01 00:00:00.000,107.46,197,11,1
"572131","13917",United Kingdom,2011-10-01 00:00:00.000,206.66,190,13,1
"572132","13725",United Kingdom,2011-10-01 00:00:00.000,114.86,82,9,1
"572133","12407",Belgium,2011-10-01 00:00:00.000,300.76,179,13,1
"572134","12500",Germany,2011-10-01 00:00:00.000,1096.65,201,11,1
"572139","18241",United Kingdom,2011-10-01 00:00:00.000,54.60,20,2,0
"572182","13588",United Kingdom,2011-10-01 00:00:00.000,425.38,436,31,1
"572183","16153",United Kingdom,2011-10-01 00:00:00.000,800.69,543,33,1
"572184","12403",Denmark,2011-10-01 00:00:00.000,427.70,96,5,1
"572185","",United Kingdom,2011-10-01 00:00:00.000,2801.92,564,57,1
"572186","16497",United Kingdom,2011-10-01 00:00:00.000,1414.99,607,49,1
"572188","14967",United Kingdom,2011-10-01 00:00:00.000,463.80,140,6,1
"572189","15286",United Kingdom,2011-10-01 00:00:00.000,240.55,55,3,1
"572190","",United Kingdom,2011-10-01 00:00:00.000,7.46,4,4,0
"572191","17377",United Kingdom,2011-10-01 00:00:00.000,112.18,28,7,1
"572192","18118",United Kingdom,2011-10-01 00:00:00.000,309.89,143,68,1
"572193","15061",United Kingdom,2011-10-01 00:00:00.000,3648.60,3176,11,1
"572194","17832",United Kingdom,2011-10-01 00:00:00.000,155.37,208,61,1
"572195","14562",United Kingdom,2011-10-01 00:00:00.000,211.78,68,13,1
"572196","18102",United Kingdom,2011-10-01 00:00:00.000,7398.54,2782,16,1
"572197","18102",United Kingdom,2011-10-01 00:00:00.000,89.28,28,2,0
"572203","17068",United Kingdom,2011-10-01 00:00:00.000,307.32,176,23,1
"572209","18102",United Kingdom,2011-10-01 00:00:00.000,22206.00,1920,7,1
"572210","13755",United Kingdom,2011-10-01 00:00:00.000,124.80,52,6,1
"572211","13429",United Kingdom,2011-10-01 00:00:00.000,196.68,240,12,1
"572212","13918",United Kingdom,2011-10-01 00:00:00.000,1014.64,1040,22,1
"572213","15358",United Kingdom,2011-10-01 00:00:00.000,402.58,334,26,1
"572214","16918",United Kingdom,2011-10-01 00:00:00.000,37.8,18,2,0
"572215","12646",USA,2011-10-01 00:00:00.000,731.69,489,24,1
"572216","16015",United Kingdom,2011-10-01 00:00:00.000,300.77,393,80,1
"572217","15311",United Kingdom,2011-10-01 00:00:00.000,97.25,115,16,0
"572218","16311",United Kingdom,2011-10-01 00:00:00.000,401.55,215,23,1
"572219","17463",United Kingdom,2011-10-01 00:00:00.000,449.96,242,72,1
"572220","17800",United Kingdom,2011-10-01 00:00:00.000,155.11,106,15,1
"572221","17086",United Kingdom,2011-10-01 00:00:00.000,229.41,129,12,1
"572222","17940",United Kingdom,2011-10-01 00:00:00.000,192.00,600,1,1
"572224","16558",United Kingdom,2011-10-01 00:00:00.000,1256.69,729,44,1
"572225","13157",United Kingdom,2011-10-01 00:00:00.000,868.02,651,44,1
"572227","15051",United Kingdom,2011-10-01 00:00:00.000,759.94,535,70,1
"572229","14329",United Kingdom,2011-10-01 00:00:00.000,1121.76,566,48,1
"572230","15740",United Kingdom,2011-10-01 00:00:00.000,154.88,152,9,1
"572231","13974",United Kingdom,2011-10-01 00:00:00.000,413.59,249,28,1
"572232","16293",United Kingdom,2011-10-01 00:00:00.000,303.58,160,12,1
"572233","14646",Netherlands,2011-10-01 00:00:00.000,930.12,667,8,1
"572234","16293",United Kingdom,2011-10-01 00:00:00.000,65.75,22,3,0
"572235","16293",United Kingdom,2011-10-01 00:00:00.000,82.50,22,3,0
"572236","14646",Netherlands,2011-10-01 00:00:00.000,81.02,29,13,0
"572237","15152",United Kingdom,2011-10-01 00:00:00.000,310.22,204,18,1
"572238","15819",United Kingdom,2011-10-01 00:00:00.000,319.98,218,22,1
"572240","13709",United Kingdom,2011-10-01 00:00:00.000,1097.24,634,42,1
"572241","12712",Germany,2011-10-01 00:00:00.000,250.40,69,10,1
"572242","15677",United Kingdom,2011-10-01 00:00:00.000,657.23,319,33,1
"572243","17361",United Kingdom,2011-10-01 00:00:00.000,224.28,94,12,1
"572244","14233",United Kingdom,2011-10-01 00:00:00.000,503.62,270,15,1
"572272","13171",United Kingdom,2011-10-01 00:00:00.000,132.54,60,13,1
"572274","14031",United Kingdom,2011-10-01 00:00:00.000,660.50,158,23,1
"572277","16768",United Kingdom,2011-10-01 00:00:00.000,191.60,108,11,1
"572278","16326",United Kingdom,2011-10-01 00:00:00.000,211.10,38,17,1
"572279","16066",United Kingdom,2011-10-01 00:00:00.000,176.70,52,19,1
"572280","16007",United Kingdom,2011-10-01 00:00:00.000,216.10,211,58,1
"572281","17211",United Kingdom,2011-10-01 00:00:00.000,419.33,174,29,1
"572282","17634",United Kingdom,2011-10-01 00:00:00.000,147.86,84,31,1
"572283","15000",United Kingdom,2011-10-01 00:00:00.000,490.52,218,76,1
"572284","16744",United Kingdom,2011-10-01 00:00:00.000,275.70,211,49,1
"572285","14698",United Kingdom,2011-10-01 00:00:00.000,113.73,75,17,1
"572286","16434",United Kingdom,2011-10-01 00:00:00.000,196.93,147,19,1
"572287","15584",United Kingdom,2011-10-01 00:00:00.000,288.37,123,39,1
"572288","17377",United Kingdom,2011-10-01 00:00:00.000,204.07,100,20,1
"572289","13782",United Kingdom,2011-10-01 00:00:00.000,111.50,58,21,1
"572290","14800",United Kingdom,2011-10-01 00:00:00.000,391.86,310,35,1
"572291","16931",United Kingdom,2011-10-01 00:00:00.000,299.41,171,49,1
"572292","16017",United Kingdom,2011-10-01 00:00:00.000,211.88,102,26,1
"572293","12748",United Kingdom,2011-10-01 00:00:00.000,50,1,1,0
"572294","13471",United Kingdom,2011-10-01 00:00:00.000,941.67,587,81,1
"572295","16686",United Kingdom,2011-10-01 00:00:00.000,559.94,333,122,1
"572296","13598",United Kingdom,2011-10-01 00:00:00.000,160.04,52,33,1
"572297","15953",United Kingdom,2011-10-01 00:00:00.000,161.81,55,8,1
"572298","14071",United Kingdom,2011-10-01 00:00:00.000,167.95,17,12,1
"572300","18005",United Kingdom,2011-10-01 00:00:00.000,132.07,47,21,1
"572301","16794",United Kingdom,2011-10-01 00:00:00.000,111.16,55,33,1
"572302","15427",United Kingdom,2011-10-01 00:00:00.000,359.49,288,76,1
"572303","18109",United Kingdom,2011-10-01 00:00:00.000,314.60,62,18,1
"572304","17131",United Kingdom,2011-10-01 00:00:00.000,445.92,254,23,1
"572305","17131",United Kingdom,2011-10-01 00:00:00.000,46.75,11,9,0
"572306","17841",United Kingdom,2011-10-01 00:00:00.000,510.21,319,100,1
"572307","16905",United Kingdom,2011-10-01 00:00:00.000,1172.73,509,51,1
"572308","12748",United Kingdom,2011-10-01 00:00:00.000,54.51,38,21,0
"572309","14432",United Kingdom,2011-10-01 00:00:00.000,717.35,715,145,1
"572310","12748",United Kingdom,2011-10-01 00:00:00.000,20.08,8,5,0
"572311","14035",United Kingdom,2011-10-01 00:00:00.000,290.44,172,27,1
"572312","15022",United Kingdom,2011-10-01 00:00:00.000,317.88,228,38,1
"572313","14731",United Kingdom,2011-10-01 00:00:00.000,129.00,74,15,1
"572314","17111",United Kingdom,2011-10-01 00:00:00.000,231.61,282,29,1
"572315","14504",United Kingdom,2011-10-01 00:00:00.000,130.55,45,11,1
"572316","17836",United Kingdom,2011-10-01 00:00:00.000,110.21,88,23,1
"572317","14629",United Kingdom,2011-10-01 00:00:00.000,603.18,214,82,1
"572318","15436",United Kingdom,2011-10-01 00:00:00.000,352.45,212,83,1
"572319","14704",United Kingdom,2011-10-01 00:00:00.000,118.31,105,32,1
"572320","16325",United Kingdom,2011-10-01 00:00:00.000,178.22,74,5,1
"572321","15592",United Kingdom,2011-10-01 00:00:00.000,388.58,354,24,1
"572322","13138",United Kingdom,2011-10-01 00:00:00.000,143.80,58,8,1
"572323","14312",United Kingdom,2011-10-01 00:00:00.000,564.40,532,29,1
